Circuit.ieee390par {EE33AEC3-8835-45BC-85B1-0E019F5EE070}
Wdg=37=2 {DF608F6B-6D0E-401F-8C70-F137A9EA1FB9}
XfCore=37=1 {D9BFBFE1-55E2-4C41-A516-2D2CD7AECAB2}
XfMesh=37=1 {4C56B118-7C12-45DB-AEB0-79301415C5BB}
XfMesh=37=2 {4BAE4533-B7AD-4AB1-9753-0FE39B1F4BDA}
XfMesh=37=3 {60888EBD-BF51-43F5-82CD-5C859E33E93E}
34=37=1 {F95743E7-F8CE-431B-B24D-35C82B1B0A1E}
34=37=2 {7C1CE5BF-A69A-4CB3-97BE-333E3E758862}
XfLoc=38=1 {BF9E0CC3-9802-4B4B-B4BB-0A21BBF23A9B}
PosPt=Transformer.38=1 {694E341B-34E8-4AE5-B416-97F3897E095D}
PosPt=Transformer.38=2 {5F3247AF-9EC5-4771-90EE-07BF3B504949}
Wdg=38=1 {B48A46E4-AE3A-4A24-B56C-D5717F2971DE}
Wdg=38=2 {4AF919D0-9DBD-469C-A12E-869D927C0584}
XfCore=38=1 {737F445D-7FD1-4123-8E76-5BF4A8A1920C}
XfMesh=38=1 {FD707C19-4B29-4E8F-A08A-D5AEAE612288}
XfMesh=38=2 {12678116-BB0B-43F8-9D15-E801DC8AD0E4}
XfMesh=38=3 {04E1220C-C9B6-422E-96CA-DD9DF107729C}
34=38=1 {5D8B27F2-E1BE-41AD-905F-BF49F6364BF3}
34=38=2 {07FD1311-FE27-44F0-B1E5-5EC7D2333189}
XfLoc=39=1 {5D35B2EA-647E-451F-8CAD-51DC8F6559B4}
PosPt=Transformer.39=1 {00C6384F-E876-46BE-BC9C-33CC9F3E3E04}
PosPt=Transformer.39=2 {7CC58601-E2A9-4929-9BD7-2D8483C822A0}
Wdg=39=1 {C4D6395E-7774-4CE2-998B-6F4D3089B005}
Wdg=39=2 {43CA9E0E-5B78-439B-809D-9CAB96DEAC97}
XfCore=39=1 {1CC6C81C-4125-4EA5-AC92-6158224DD0FE}
XfMesh=39=1 {60783E83-DC23-4814-8D5A-F03A93CB45AD}
XfMesh=39=2 {7371E261-9E41-45D8-B2A3-C785F6FC6FE1}
XfMesh=39=3 {1E770665-403C-422B-8D9A-0708E544D97C}
34=39=1 {F5BC8D30-37A1-422F-80B0-E8BF60464D67}
34=39=2 {F4B6B4BC-C71A-45E0-8D0B-D4C05DA48F2F}
XfLoc=40=1 {9CC6FC71-3E0F-4F1D-8EAE-6F54C9EC1879}
PosPt=Transformer.40=1 {7FB35365-E278-429B-B969-C22B637BD895}
PosPt=Transformer.40=2 {773E6B9F-552B-44FE-BBC4-C6D2E3A07A67}
Wdg=40=1 {E4BBCD7A-E660-420E-9AC8-F245D832EA7B}
Wdg=40=2 {85FDDA6A-086E-4BEA-8F9F-E8874202D18B}
XfCore=40=1 {8E07DD89-4E4B-432B-992C-92A4DA3D6D74}
XfMesh=40=1 {C4950FA3-7890-480E-A5D0-2E27FB09272F}
XfMesh=40=2 {BD5B45C5-9D13-4FB9-9915-5033B63DDA4A}
XfMesh=40=3 {10A7E3E1-7BA9-41AB-9D92-86149CE16F86}
34=40=1 {447A9333-3610-44FE-B7A3-66ED53C4E9B9}
34=40=2 {6C2B58D7-5588-492A-AF82-2F731486812E}
XfLoc=41=1 {67333BED-9EF6-43F4-896F-CC650E1D470E}
PosPt=Transformer.41=1 {04B9D13C-0BD8-45D0-AC36-C9E4A81ED680}
PosPt=Transformer.41=2 {6CA8438D-1832-4F6D-9FE7-088C6FC0357D}
Wdg=41=1 {9506D9CE-F0DE-4648-962E-C62EF4ACC037}
Wdg=41=2 {45FCD1C7-3FB7-41A4-AFE3-6CCC06465303}
XfCore=41=1 {24A34245-CD72-4915-A1BC-D186BA6AC9BD}
XfMesh=41=1 {8FF75B1F-59F0-483D-AF6C-F07D3B69B4B0}
XfMesh=41=2 {E298C6CC-4D9D-4268-B1B5-12BA2F0D2BCE}
XfMesh=41=3 {489B54C6-048B-471D-9EA5-E8BB739D35A2}
34=41=1 {3E0DDD99-ADDF-4A2C-8D7A-B64101BE7100}
34=41=2 {7C3B3E54-1900-46CE-9EBA-8AD96B06D4D9}
XfLoc=42=1 {8C690664-A053-4A44-A394-D84BE642B0FA}
PosPt=Transformer.42=1 {14F14BE7-2D88-4066-8675-F17FDED500DD}
PosPt=Transformer.42=2 {50298B98-CD68-4AD4-A645-D11E8A984016}
Wdg=42=1 {C17F3D5E-42C2-4285-9DD7-2B6E805D1902}
Wdg=42=2 {022DC406-CC74-4D02-9237-0D136C81B34E}
XfCore=42=1 {A69B7B22-23E7-41AB-B719-CED90EC49FB2}
XfMesh=42=1 {97BB2C5F-E02D-4480-9517-67FC17BA906A}
XfMesh=42=2 {28468B3C-89C2-4E5D-89EF-8589F062DD1A}
XfMesh=42=3 {B1C4D844-EE65-45AA-9B5F-1B03F2C8F940}
34=42=1 {BA440CDF-43E1-44BB-8777-C3773AE785CE}
34=42=2 {1C77B680-7E22-4B81-BBC3-848EC2B3C736}
XfLoc=43=1 {F39422DA-53A1-4D6D-ACF9-359D3EB31D52}
PosPt=Transformer.43=1 {F6FACE3A-71D5-4F89-AADF-1EDE7C8ABEEA}
PosPt=Transformer.43=2 {1C20C1FA-5664-43AF-BC83-3DEE5E14A430}
Wdg=43=1 {BCFE7386-DAC9-4497-84D8-2ED17AD72F03}
Wdg=43=2 {9E1625CA-2C8E-4DB2-A663-BF6FA2C28681}
XfCore=43=1 {900AB460-BC2D-41D3-91B0-014EAFD708D9}
XfMesh=43=1 {83D131A1-36DA-4126-9438-33CC4D95D491}
XfMesh=43=2 {F9F70BD4-0AF8-41E6-A5DF-73D7EA271E4B}
XfMesh=43=3 {BDC90F31-6BE6-4E66-BB2A-CA0AE533F2B3}
34=43=1 {9C49F91A-AC3D-444F-8350-DAEA93048A77}
34=43=2 {4506A936-2A8E-488B-9990-239C7EAE7C43}
XfLoc=44=1 {A3436767-75C3-4883-B00A-5D1A2E78CA3C}
PosPt=Transformer.44=1 {EBBACF4C-4661-491A-9C5D-2BAE354F2C7A}
PosPt=Transformer.44=2 {4DC4F9D9-9D0F-4E93-A651-3E91DA5E1DDD}
Wdg=44=1 {EE36C153-C00D-4D3C-9766-399260F2BD98}
Wdg=44=2 {DCBD8A3B-5A51-49B8-949D-A449E16563EE}
XfCore=44=1 {C6498585-7C7D-40A4-925F-4958CF92F3CF}
XfMesh=44=1 {95FCD75D-9312-4601-B69C-51C033F7A70B}
XfMesh=44=2 {8D7A3E81-A5AF-40AE-AC45-B4C4DCBD8886}
XfMesh=44=3 {B96494E5-BF2F-4C5A-96A8-43F0DBAE0624}
34=44=1 {14A5646C-D491-4720-A52A-B2AFDCB29344}
34=44=2 {87A39496-3D57-4C26-9620-F397FB1FC798}
XfLoc=45=1 {C95EFC34-0021-42D5-A466-177C2B95E255}
PosPt=Transformer.45=1 {9A00B88E-03DB-4640-8711-0B5B938D580E}
PosPt=Transformer.45=2 {1613DE2D-462A-4516-9DA9-E8415FF703A2}
Wdg=45=1 {56049291-B972-4B5F-B51E-98CD93F14A70}
Wdg=45=2 {F0149A0B-0B3B-4BD3-90B9-B69110A06045}
XfCore=45=1 {28096F2F-F2E7-4295-ABAD-B4B45618F1B8}
XfMesh=45=1 {9577DCA5-DCD0-43A5-8DAA-D9AFCD8DFB51}
XfMesh=45=2 {7AAAFF18-783E-45E3-9444-21872F05D59E}
XfMesh=45=3 {D055A8A1-0E94-4BF3-BFF8-B53E9F82BC94}
34=45=1 {F5D963EA-10D9-4222-ADEB-876979766C59}
34=45=2 {23B54CA8-7454-48F0-BB1C-D9C1D0C24D70}
XfLoc=46=1 {D64E70F7-20FA-4AE5-8AF2-9D352FDDA027}
PosPt=Transformer.46=1 {37AB970B-F858-49F3-B87A-A41FC34A9AFD}
PosPt=Transformer.46=2 {E976F381-6AEB-46A2-895A-73BB6A476FC1}
Wdg=46=1 {BDF524D5-E47D-40E1-A811-A760B7032C65}
Wdg=46=2 {3675C5F1-8BEB-42A8-AEC5-6A3157561CF1}
XfCore=46=1 {3B80D354-6ECD-4B15-B1D2-199C7EAB04EE}
XfMesh=46=1 {4225D03C-D91C-43CD-9E3B-B4799257A1EB}
XfMesh=46=2 {07F6C390-551E-47B3-8E3D-8CA3366E5877}
XfMesh=46=3 {4E2F0A84-5227-44D2-A5A6-AB981AA08A51}
34=46=1 {D09EF705-7AB2-4EFC-9464-693F9D046CC7}
34=46=2 {08BFDA91-A85D-4770-8DA8-1B1D7276B29B}
XfLoc=47=1 {618533C8-72C9-4C91-B67F-F1D9F97AE4EB}
PosPt=Transformer.47=1 {F17E60BA-06CC-4914-A9B3-FAE14BECE35D}
PosPt=Transformer.47=2 {A3AE0EAB-2DEA-41F0-86E4-139A1081D39B}
Wdg=47=1 {B8289A6C-ADE9-43D8-B680-97A202B979B0}
Wdg=47=2 {200C1EA0-DD33-4052-9691-2DACC25F6211}
XfCore=47=1 {F7335706-9D40-44F9-A174-00C3BDEFBEE5}
XfMesh=47=1 {DFC6B523-7714-47A0-B7EF-C281BC5FDE1F}
XfMesh=47=2 {81905A57-246A-4D75-9FE6-93D1659FD9F0}
XfMesh=47=3 {3E898DD2-BCAD-4146-9946-2A69E55C8C79}
34=47=1 {A999EACB-311C-4598-94D1-B43AD6BAF011}
34=47=2 {C1BAD9EA-FE90-47B1-B935-368F5E167614}
XfLoc=48=1 {F3DA87A5-6F1C-4698-847C-BE3C0B5E7F59}
PosPt=Transformer.48=1 {B7AC8B5B-0F0A-44F5-87EB-FB50925CB9AE}
PosPt=Transformer.48=2 {9422CB66-6B16-4639-ABE6-55184DBAD9AF}
Wdg=48=1 {15549E36-96D7-4482-BA26-5C968683E998}
Wdg=48=2 {F25A8F04-D479-4D68-AC08-6942051D0D92}
XfCore=48=1 {4557D7C9-DDA7-4177-BE81-4C28F0F2DB55}
XfMesh=48=1 {39CC58A3-801A-4DE0-9D09-412DCB941502}
XfMesh=48=2 {DBC2B1AA-5687-4096-8980-A229B0B1D148}
XfMesh=48=3 {69DFE1D5-B404-41FC-8E4D-42EDCF9040E2}
34=48=1 {7947AFD6-C456-430C-83DF-DD663FA16402}
34=48=2 {B24B33C1-EB89-4C80-A55E-FD0ABB8C962F}
XfLoc=49=1 {C802BDAC-7B36-46E8-B338-17488496C55A}
PosPt=Transformer.49=1 {CC45A1B8-FD82-4A9B-9C4B-46F7C6C14DB1}
PosPt=Transformer.49=2 {55371FA9-EE65-4628-A620-9B8E7BF51578}
Wdg=49=1 {BED3AFA6-7923-4831-88EB-380F75C5C6AF}
Wdg=49=2 {2B3313FA-7A1D-47D3-8C37-465528D6D94F}
XfCore=49=1 {8FD9F11F-4835-4B3F-98A3-1323AF062181}
XfMesh=49=1 {D14857C0-F502-4028-B629-7A982C035FEA}
XfMesh=49=2 {0D510AEB-95F7-41BB-A643-4CB65E1BEFA8}
XfMesh=49=3 {1A31E781-8C52-43D1-B78C-4E2A35928ED2}
34=49=1 {43D72B44-1105-4089-9C3C-43E0353847E8}
34=49=2 {9D3F9891-4913-4664-8526-AA00CABCE30D}
XfLoc=50=1 {669A1D3F-0564-4D8C-9C1E-9276B957CB97}
PosPt=Transformer.50=1 {8C06E6CA-5DC3-4B02-810D-C9033665F750}
PosPt=Transformer.50=2 {0778A75E-BD6B-4F1A-A31E-E1601BA6BE87}
Wdg=50=1 {E3E3A5A1-A08B-4F99-8A42-FBBF48E067FF}
Wdg=50=2 {B923B5AA-9858-46DB-A1A5-42EEB72D5EB3}
XfCore=50=1 {BC3AFE0E-4BDA-4496-B042-72660096126A}
XfMesh=50=1 {288FCBB2-A838-4020-B297-6B602518EA2F}
XfMesh=50=2 {E8A5940A-BC95-4CC0-90C9-53AFFCD588A3}
XfMesh=50=3 {CCA68E9B-B6AB-4D4E-99A7-5941DB513F5A}
34=50=1 {E8EC7665-9E93-4FD9-A5DB-5269CB624B29}
34=50=2 {BFEAE79C-0132-415E-9EA9-2B598BDF52C2}
XfLoc=51=1 {63663417-E14D-4233-B6CD-C73F7E933236}
PosPt=Transformer.51=1 {7B295CF4-0567-492B-B08E-7B436866BFD5}
PosPt=Transformer.51=2 {845699A9-5941-45F2-9CE5-37D85CC1DD37}
Wdg=51=1 {8CDA9E02-5AD8-4365-88EA-2034E66EE701}
Wdg=51=2 {F649C2A6-5AC3-44FD-AC11-1A3CBFC5562F}
XfCore=51=1 {476E23D6-8BAA-435C-ADB9-CD8623EB15F7}
XfMesh=51=1 {ACFA936A-C9CC-40FF-88A3-34142A9300AD}
XfMesh=51=2 {DF069F37-173E-47F3-A543-E6EE654428E9}
XfMesh=51=3 {2A6F781C-D1A8-48CD-ADB7-91B9BC57DC4F}
34=51=1 {5C727AF7-2425-4BDD-B6A7-7679E087206F}
34=51=2 {A66067D5-B9C5-46BA-AB2A-71D50DD4E12E}
XfLoc=52=1 {B467C149-F8EF-4CCB-843D-887AA8B95B3F}
PosPt=Transformer.52=1 {C4FFCF83-3F81-4096-B1D7-81F4CD040404}
PosPt=Transformer.52=2 {3E8FD43A-D8A6-4AA5-B8B1-FADA2771C287}
Wdg=52=1 {B0201D6F-6C20-4B2B-A021-1DDF62BCC257}
Wdg=52=2 {652254C3-D341-4F58-BE10-0E1C3B03E735}
XfCore=52=1 {36E7A87B-4B37-4245-AE9C-E30C1E309AA8}
XfMesh=52=1 {F74F6CF7-0A1E-4AC0-B4BF-8B5D7C812AE0}
XfMesh=52=2 {4AE5BBA2-DA62-436E-A390-492CFBD9732F}
XfMesh=52=3 {0F241A5B-2AF7-420B-8931-F1A3BB52E00A}
34=52=1 {D9F97EB3-A96A-4D08-B6F4-623972278BE4}
34=52=2 {3730B2B4-B803-4A1E-B3E3-79688AB94FE5}
XfLoc=53=1 {5F2EF1DE-FD72-4E95-B10F-C4D4C6B9130F}
PosPt=Transformer.53=1 {9C8929A5-004D-422A-840C-423CD6397D0A}
PosPt=Transformer.53=2 {85E87D0A-F10F-4941-9938-6255BAB0D305}
Wdg=53=1 {6B1796BB-3B12-4B74-BB0D-1D3A6573DCB5}
Wdg=53=2 {52077261-4F89-4FEA-AA69-86AA1612B7D3}
XfCore=53=1 {AE721B69-2C8A-4A57-A9A3-CF7754A9C0A4}
XfMesh=53=1 {2488B69F-AF0E-4BCD-ABF3-78BE10CABFAE}
XfMesh=53=2 {5ED0EEBB-C5C0-444B-AF58-CA214BE9EFF5}
XfMesh=53=3 {6A87BC51-916C-4C22-A505-C121AA889419}
34=53=1 {1BEC8C32-CDC8-455D-A3E0-BD62B8DA9925}
34=53=2 {4AE69B7E-7F4A-4B2E-9799-AFA2C4459F1F}
XfLoc=54=1 {03C9DFA6-A473-4989-9280-49C674DF6528}
PosPt=Transformer.54=1 {9B3702BE-DD22-44F3-A207-73C76C79AB49}
PosPt=Transformer.54=2 {EF0986F0-6BC0-40A2-BDC3-9132F7541366}
Wdg=54=1 {EB5793B7-4076-424F-BB6B-AD3500FE68A9}
Wdg=54=2 {A4026899-0BBD-4DF9-A2D4-0D37B1694A58}
XfCore=54=1 {348D3C82-018D-4A81-AACC-F077B8779B15}
XfMesh=54=1 {BD6A7F2C-07B7-4EEC-BB68-282C0090AEF6}
XfMesh=54=2 {8073BCA5-6CFB-4BAF-8BD8-30B82624376F}
XfMesh=54=3 {9B5F32FF-F6D7-43B4-A3F6-EDC92D752576}
34=54=1 {B957098C-ADED-4DAD-B4D7-B5977AA5DAED}
34=54=2 {DAFC35B8-94DC-437C-952A-B1125F6C4017}
XfLoc=55=1 {17EDA675-BD97-474E-9444-C1B20C9721AB}
PosPt=Transformer.55=1 {553C2BA3-456F-42D7-BC8D-1A689896A61A}
PosPt=Transformer.55=2 {934A3CDD-3D9B-4CC3-B5F2-AEF46597D325}
Wdg=55=1 {DA305A41-D3FC-4EE2-A573-8DE0DE7ED81C}
Wdg=55=2 {EF16820F-9D40-4AEC-B6CB-82CC5F46940E}
XfCore=55=1 {CFF83043-F9FD-4795-AFD3-9B900F4B49DF}
XfMesh=55=1 {50EFC274-39B9-4AD1-B1F1-207FCF6E1C5D}
XfMesh=55=2 {F8CEA4C9-8200-46D3-AECD-21017D5104F4}
XfMesh=55=3 {5A53C2E6-25E7-4E57-B309-842DB4772D88}
34=55=1 {ECD4C727-34C0-42EC-AC1B-5EDF94CB7260}
34=55=2 {AABC58FA-6A27-44E8-9890-EFEE23E4C4B3}
XfLoc=56=1 {8D9A7A38-C338-4F27-90BB-D02A478CB70F}
PosPt=Transformer.56=1 {094F58DD-1BDD-48A9-A748-734B012BE908}
PosPt=Transformer.56=2 {DAF55BFB-D1CF-4EF7-B507-A9D3A61B5797}
Wdg=56=1 {4BD410CB-DCB6-4505-B4F9-CF884D1B528D}
Wdg=56=2 {BDA40199-6FF5-44B1-A81A-C780BFFBE8A7}
XfCore=56=1 {B8254143-DEEA-4D88-9F45-54322F313C9A}
XfMesh=56=1 {59EF61D5-0836-4BD0-8293-BF1C28726CB2}
XfMesh=56=2 {605DD722-96CD-4C43-BBCC-AD1F5D9F7CF5}
XfMesh=56=3 {6CAA0D8E-2FDD-4607-AB3E-31DEAEBCF530}
34=56=1 {8BCE3120-7DE4-4CDE-88C6-F87DD3004D42}
34=56=2 {90ECDAB4-607A-4D18-90B0-42EFF43CADAF}
XfLoc=57=1 {5F6A9627-6104-4220-AE17-C10EA5F7D729}
PosPt=Transformer.57=1 {A2DB9FC7-108D-4F0D-AFB2-0B3123AD0188}
PosPt=Transformer.57=2 {2E64ADC3-50E1-4932-947E-CBAE72698804}
Wdg=57=1 {FF945954-C2FC-491F-A04A-15C0DF6CEBD8}
Wdg=57=2 {0DAFA147-AEE4-485B-BCB4-4B234C22C7B4}
XfCore=57=1 {3DAFD4C0-2547-4FB0-ACD6-9D9851F71263}
XfMesh=57=1 {CA5B3BF9-7869-43F3-9026-6DCB6DA61574}
XfMesh=57=2 {548ABC59-CD0E-4A1D-AE18-DC98FECF0898}
XfMesh=57=3 {8D3E6F74-0B16-4D93-82C1-A7C4051729A1}
34=57=1 {C7F84E1D-A25A-4CEF-8C82-C8576FD2BF86}
34=57=2 {E2BC8C0F-3C80-4BEC-AD72-48EEC4E3C533}
XfLoc=58=1 {287EB29E-1340-486E-889C-16388812AAAB}
PosPt=Transformer.58=1 {FC54F674-06C6-494B-BD85-D8DCE0B59A01}
PosPt=Transformer.58=2 {14D02EFB-FEED-452A-90B1-6B09D45EA0FB}
Wdg=58=1 {52FE7955-3882-4A08-9449-246BAC5A49F3}
Wdg=58=2 {E0166DC0-0600-493D-88E3-04DDFD6115FC}
XfCore=58=1 {37056099-E4AE-4633-8D4D-1A19C4C85D92}
XfMesh=58=1 {B8C3373F-22F0-4E3B-A0A3-5ADC1E9F61A8}
XfMesh=58=2 {C39FD8EB-811B-4ED2-8E25-7BB32FB0F2D9}
XfMesh=58=3 {11216EDE-13DA-436A-8D9D-CAAE40083CDB}
34=58=1 {4B1E1E55-6795-47C2-AF41-05C95238AF39}
34=58=2 {55A1FCB1-7FDA-4C3F-B961-632C5CE372D2}
XfLoc=59=1 {94F32DBE-31B2-4A46-ADC5-90F06484D914}
PosPt=Transformer.59=1 {A7CBEF81-02F8-4C1C-B4B7-A71643205392}
PosPt=Transformer.59=2 {2E726E8F-4146-4DC2-B72C-14B3D93ADEC6}
Wdg=59=1 {B89295F3-C641-406F-B08C-9E4CA1F835C3}
Wdg=59=2 {05A6B958-06DE-4F45-AF99-D36AC721F273}
XfCore=59=1 {8DD3EA04-FC1B-48B2-95C5-8444C2A4E6A1}
XfMesh=59=1 {CF8F9235-7995-4DF7-9972-917F2BDFF94B}
XfMesh=59=2 {D1EF6CF6-A473-49A7-9033-A0BC78605657}
XfMesh=59=3 {9B3D3CBE-64EE-447D-848F-B40842ABD583}
34=59=1 {872398CC-C53F-4C9C-B786-20410C9940B0}
34=59=2 {785EE9A0-0060-4646-AFF0-A6FB899C526F}
XfLoc=60=1 {88AC7E53-31D0-4A3A-A1AE-EB3E827A2DC7}
PosPt=Transformer.60=1 {0141969D-EF12-4638-8D8D-E97CAC7443EC}
PosPt=Transformer.60=2 {C6001730-114D-4EAA-B79A-EC1C35D56C0F}
Wdg=60=1 {002A0E96-C521-4425-BB82-C8D329CDB103}
Wdg=60=2 {B26C32DA-FC95-468B-AB43-28DB2631DFA0}
XfCore=60=1 {5C496808-5BC5-4800-A8B7-1CC23CBB2072}
XfMesh=60=1 {4461C7A7-BA5A-4D2F-B0D8-9C4AE7DCE11D}
XfMesh=60=2 {E5E6CBF5-E1B4-4720-8F60-72B4A5A75C20}
XfMesh=60=3 {C4A5144A-706D-4C41-AFEC-EEF4CBB9C4FA}
34=60=1 {3B99F3F3-1695-4F6D-9857-A7A2DB836D55}
34=60=2 {A05DB07F-AA4A-43E0-B72B-A7D7FA608572}
XfLoc=61=1 {062590A9-8CD0-411D-9360-C53447C317A8}
PosPt=Transformer.61=1 {7406C8DC-AF57-42F1-9A88-8D7EAD84DA70}
PosPt=Transformer.61=2 {1D500701-D348-436E-B90E-7A747D079BF4}
Wdg=61=1 {DECC2F97-3A96-4ED5-ACBA-13901EB51618}
Wdg=61=2 {F62C5BFF-F4C0-46CF-AB41-DA53E95A4B6F}
XfCore=61=1 {FE00D46D-FA36-41C9-843F-DE23FCEDFC52}
XfMesh=61=1 {E3B47CBE-203B-4A36-AC7A-65392DF9FA61}
XfMesh=61=2 {0C7218EC-DBCC-4FDF-A44C-30B41229CF91}
XfMesh=61=3 {D7FBC4F5-C22B-4BA6-BD46-4019255A7007}
34=61=1 {2370DE5B-0DA2-481A-8AB7-341DA1297370}
34=61=2 {572CFFFA-23AD-4CF3-80C9-1FE1A406DF75}
XfLoc=62=1 {CD787AF4-E556-42D8-8ED2-AA8277196F91}
PosPt=Transformer.62=1 {87C337C8-6849-4CFF-86DA-C38E24AAB02F}
PosPt=Transformer.62=2 {C04AC74C-5820-4CD9-8D2C-0ADDD9C611B5}
Wdg=62=1 {2A8B1616-4832-4BD0-93A6-05EFA5F76A87}
Wdg=62=2 {988BD0CC-55B7-4830-B28E-1ECCF30B098A}
XfCore=62=1 {357CD979-608E-49F4-A901-431BB7D11DA2}
XfMesh=62=1 {E210A9AA-6A49-45AE-BDA7-3E6F51374436}
XfMesh=62=2 {ACECE79C-B087-4B35-92D5-1E54C4718ECE}
XfMesh=62=3 {95BA3C50-95D8-4F2E-BCEE-F48A6AF425B9}
34=62=1 {90AB3EF4-3A44-4660-A2A5-F52AB8447457}
34=62=2 {04753724-6D41-4B23-89DA-09D898B11441}
XfLoc=63=1 {8E420480-1A8A-4B15-9FF1-429633D175E5}
PosPt=Transformer.63=1 {A65270B3-B0A2-43EA-8B7D-56C7150F5543}
PosPt=Transformer.63=2 {8D761340-FFE1-4E55-BF92-926A7BD09E5F}
Wdg=63=1 {E212F7F3-D841-4090-9B6C-A41F9EF64D1C}
Wdg=63=2 {B8AF2A14-7393-4DED-8B2B-DC9C9CCB46EB}
XfCore=63=1 {727F95E6-4391-476B-8AD4-1336DE485F5B}
XfMesh=63=1 {A32365A0-47A8-46F4-8269-A6BA324C0F10}
XfMesh=63=2 {C9EF17F7-4A80-40FA-B641-8E9771FCD402}
XfMesh=63=3 {3C9FBB96-CAA4-4948-9B38-0CFE488D3AE8}
34=63=1 {DA5FDAEA-09FC-4781-AE90-9E82975E122D}
34=63=2 {7994367E-2767-4D41-81EF-DC24A79EDD17}
XfLoc=64=1 {6F511D0D-023C-40C6-8F88-0870253506E7}
PosPt=Transformer.64=1 {872CC137-E015-408E-BF1B-A9AD48623CCF}
PosPt=Transformer.64=2 {05DD7AC1-90F7-4792-B925-98B4FB59561B}
Wdg=64=1 {CCD780A0-1525-4D0B-9866-6160DB6F998C}
Wdg=64=2 {BE0A6C4A-9F1F-4825-958C-E74CBE5F215C}
XfCore=64=1 {67F99D86-552E-458D-B0CC-3B305FD4D3F8}
XfMesh=64=1 {214CF3A6-FEBD-48E4-9EC8-229762D5EF06}
XfMesh=64=2 {8643030D-C840-4975-A0D3-5E87798E57E2}
XfMesh=64=3 {5E816533-3261-4BC9-B910-24B9DCCDA3C2}
34=64=1 {A13CF1DD-16C2-4EE1-A40F-901A9AD4168A}
34=64=2 {DEDD97A6-6045-4938-8D73-5220B0C749D0}
XfLoc=65=1 {BEFE88C5-010F-4EBD-8536-EC8A6B87F15C}
PosPt=Transformer.65=1 {012DAC00-ADE2-459A-8140-1C230B6E867F}
PosPt=Transformer.65=2 {AC3E56A9-46D1-4F26-B181-2DF77C3C81A6}
Wdg=65=1 {3200434D-1A35-462C-A6C9-6BD41BB4F7AE}
Wdg=65=2 {450BBF6A-D2D4-44D6-B872-7EF0C15A39E9}
XfCore=65=1 {FED16687-7181-4BC5-AA40-06CF7FF6A079}
XfMesh=65=1 {588D560C-81B8-4858-87F5-16CE4789A733}
XfMesh=65=2 {B34DA5F3-7300-47C1-8C93-42887FB9B82E}
XfMesh=65=3 {D7EE57DB-E471-435B-95E0-A540860FD200}
34=65=1 {C8A72BE0-14B1-4EA6-9E11-33328AA2D16C}
34=65=2 {F3315094-2E52-4EB5-B0AE-45735FDF3470}
XfLoc=66=1 {C1CD82C7-2361-4E64-A93A-9EDE1C990070}
PosPt=Transformer.66=1 {4194BD44-7DA0-4FBB-8694-6B771E4D9E1D}
PosPt=Transformer.66=2 {71AD8228-8563-40B3-9398-AFF8B7B735A3}
Wdg=66=1 {93A21F28-5263-4646-A282-E8A396BE3EE9}
Wdg=66=2 {91F524F3-91D3-4580-883F-4891D6B66C5F}
XfCore=66=1 {608FB70D-32B9-4932-9E71-4BAC98C7887E}
XfMesh=66=1 {7317D7A8-046B-41D5-8B33-1828D05726C0}
XfMesh=66=2 {E6162930-0473-4D1D-ADE0-B6D20081FE3A}
XfMesh=66=3 {FB7F12CB-7237-4508-9119-6F0FCF51891A}
34=66=1 {A478F6FB-5094-46D9-AC8C-73C48A2A8990}
34=66=2 {4D33DD90-95D1-42F6-BBE9-277DDB953E9B}
XfLoc=67=1 {B62264B7-84A8-42EE-ACFD-D6A6D7D8A6C5}
PosPt=Transformer.67=1 {D428E7F6-A3E1-40B0-BA5C-9DB18F4BEC2B}
PosPt=Transformer.67=2 {76C770CE-A49D-432B-BA55-20AA0F717115}
Wdg=67=1 {E105F993-ADD6-4D8C-B9AC-1E24C803C517}
Wdg=67=2 {57CB6351-5281-4810-9307-E02D39ED1ED8}
XfCore=67=1 {E6BD1059-BD9E-4BF4-B367-18ECCBC38A13}
XfMesh=67=1 {E321B33B-CC50-4CDE-A906-B8A486F96DFA}
XfMesh=67=2 {B63DC9E8-534A-4D62-99B2-89F9FB7B0044}
XfMesh=67=3 {2C915FD1-6D6D-4407-9C63-917B7EF43080}
34=67=1 {F21318B0-0C73-45EA-BD74-82AB7AD52F4F}
34=67=2 {0D0F1B26-E639-453E-A072-542EE2802743}
XfLoc=68=1 {C513B411-4285-475A-93B6-34E9F26591C3}
PosPt=Transformer.68=1 {6349B722-AE95-47F8-8984-51A3E9530AA9}
PosPt=Transformer.68=2 {948AB0F8-DD98-4D65-A6C8-63D8A565E81C}
Wdg=68=1 {525D1C74-92DF-4D6C-B023-4820D19C0A3D}
Wdg=68=2 {8A69288C-66E5-4182-96D5-3688234F4D63}
XfCore=68=1 {B46EE5A7-EFAF-486F-830F-90F6EE97933D}
XfMesh=68=1 {5100B97C-02B6-40F8-8F12-A40A6E2CD733}
XfMesh=68=2 {4A6AE21F-3310-4746-880F-1759C5F847B3}
XfMesh=68=3 {DD26826E-DAC3-4DF9-BA97-D6D2D582F6DE}
34=68=1 {3050B5E6-80FA-4751-AEF2-E4F5823B0A54}
34=68=2 {A8A09BFF-18A9-4ABD-9CFE-5DE959D71590}
XfLoc=69=1 {E11B2058-82E9-4727-A5FD-A68F8ADB9201}
