Circuit.ieee123pv {CBE09B55-091B-4BB0-95DA-392237B12640}
Wdg=xfs24c=1 {C6D298CB-4122-40BE-BCE5-72070E2A218A}
Wdg=xfs24c=2 {81FCCE78-4AA0-4443-8BDB-CAB2259F1824}
Wdg=xfs24c=3 {7AE859E6-7200-4474-9308-0085EF457515}
XfCore=xfs24c=1 {92815940-6C93-40A6-A417-054EED67BF6D}
XfMesh=xfs24c=1 {DD059E7F-F0C0-415C-95E3-E4433E5762BC}
XfMesh=xfs24c=2 {CC2A46AF-DE84-430B-ABCC-44B24B6664CE}
XfMesh=xfs24c=3 {8DF2E4F6-1D2B-478D-83CA-ADA6A9470AC6}
34=xfs24c=1 {08AD380E-5334-4204-9093-0D1183DC1736}
34=xfs24c=2 {708ED8CF-0C23-43EC-A01B-CD8174AAF9CF}
34=xfs24c=3 {372951C1-81B7-4143-B4FF-A27B7183FB89}
XfLoc=xfs28a=1 {598A68A2-1044-4718-BD8E-89A0DE1A4E31}
PosPt=Transformer.xfs28a=1 {9C342F71-C0C6-456F-BC79-8868CF85815C}
PosPt=Transformer.xfs28a=2 {03BC0717-3F56-4A85-BD8D-73E394831C7E}
PosPt=Transformer.xfs28a=3 {76A563FB-230B-4038-833E-5A49843E572A}
Wdg=xfs28a=1 {858EF1BF-9C91-4F73-BD77-1567646F95DA}
Wdg=xfs28a=2 {F215C8A6-0B2F-47BE-B5AF-5C592977BF52}
Wdg=xfs28a=3 {50823210-ED37-4F56-B066-E0B005BE8DAC}
XfCore=xfs28a=1 {E8D8F720-D7C9-46A9-B556-E2B74614214B}
XfMesh=xfs28a=1 {F1DE7D4A-4B36-4C72-9973-BD9247FBB1D2}
XfMesh=xfs28a=2 {61E1F992-BC48-4CE0-ACD6-31D4C80CE01C}
XfMesh=xfs28a=3 {6C6AB953-A88A-49E3-954B-C9AE217DAD74}
34=xfs28a=1 {8E67692D-7334-4F56-909B-1652F00A0522}
34=xfs28a=2 {19D2B3D2-4084-43CE-A203-0E0664AB9044}
34=xfs28a=3 {90839C3D-08C8-4D86-8D78-9F8902F33265}
XfLoc=xfs29a=1 {88192D23-7103-4377-9E7F-21C622BB2665}
PosPt=Transformer.xfs29a=1 {928D2EA3-DED8-4C52-9492-548B8B211FFF}
PosPt=Transformer.xfs29a=2 {A4F175EB-15DC-4E08-B861-2A7B74808E07}
PosPt=Transformer.xfs29a=3 {2CBBF0A1-0BDE-4835-9516-FACF5B3DD18D}
Wdg=xfs29a=1 {00DA4D71-E90E-4162-BDAC-032BB95862A9}
Wdg=xfs29a=2 {13A2967D-93C0-49BC-A318-F489ABAFD184}
Wdg=xfs29a=3 {B379ED1F-8D41-45EB-95D3-DFC884D28EBD}
XfCore=xfs29a=1 {47029E98-84D2-4832-8C0D-4CAB385E22EB}
XfMesh=xfs29a=1 {0785CA96-87DD-4869-88D0-3C8019EEC48A}
XfMesh=xfs29a=2 {A664BB1D-4F79-4985-9AB9-53E5A4E19709}
XfMesh=xfs29a=3 {104C02BA-8554-4068-8AAA-28B2CAF08778}
34=xfs29a=1 {91868DD5-9C67-4924-B704-863DDC18E8C3}
34=xfs29a=2 {C4033EE3-E45F-4B78-A961-79D59C32840D}
34=xfs29a=3 {5C8BFC77-D051-4315-8173-49DF837EF47A}
XfLoc=xfs30c=1 {1ACDF9F2-402B-4A40-9A57-1F9C810E82E4}
PosPt=Transformer.xfs30c=1 {71A39912-074F-4F37-89C8-470FE0488A38}
PosPt=Transformer.xfs30c=2 {85F58553-D192-4257-BCA7-2EB9845BAA98}
PosPt=Transformer.xfs30c=3 {E8A77E7D-1D32-4637-A587-FABD873168B9}
Wdg=xfs30c=1 {03BBA0FC-EBD3-41C3-87DC-44356A20A54A}
Wdg=xfs30c=2 {8D9E0422-3149-4D47-BCA8-0D88F9E2087A}
Wdg=xfs30c=3 {11AD5444-D70B-4245-94FB-3BB8AE4B7FA8}
XfCore=xfs30c=1 {46DF8039-FFC8-43CC-BF44-615E10F09505}
XfMesh=xfs30c=1 {7DA67A1A-8676-4E1C-B762-0FF54ED90340}
XfMesh=xfs30c=2 {37E332E1-104A-4603-BCA5-B6864AF20845}
XfMesh=xfs30c=3 {A0AA25A1-0768-49BB-B70A-D9BA4EA3D2CA}
34=xfs30c=1 {6C7C200E-EBAD-4E9C-AF58-B5948E47D273}
34=xfs30c=2 {ED9507FA-3FC9-45F4-B6D9-5AEAE6C94C87}
34=xfs30c=3 {8596998C-CB1C-48F9-8868-2885C5AD7994}
XfLoc=xfs31c=1 {EBF97A17-E4C6-467F-B51B-AF7BA9B96621}
PosPt=Transformer.xfs31c=1 {627429F0-E41A-4F83-9AB6-4EFB6256A6C0}
PosPt=Transformer.xfs31c=2 {68C0B726-6947-4868-A574-4033A7255397}
PosPt=Transformer.xfs31c=3 {599A59F8-2761-419A-A39C-A15A41B24761}
Wdg=xfs31c=1 {8DDB00EA-8700-4B6F-AD79-C1E7C005204E}
Wdg=xfs31c=2 {A63586B2-A2E0-4C4B-9D05-C24EC2BFCC2F}
Wdg=xfs31c=3 {5DD4C0BD-C4CB-42DC-A0DF-928AACF11954}
XfCore=xfs31c=1 {462D8810-63E2-4C98-A5E3-01A2D4BF26C6}
XfMesh=xfs31c=1 {95E3509B-6A6D-4F0F-A4C7-0046594D4D67}
XfMesh=xfs31c=2 {0C0E299B-0B94-4388-8601-AF621E603CD3}
XfMesh=xfs31c=3 {B06EB395-DCD2-4448-95D2-00057C6CC733}
34=xfs31c=1 {5BC89AE8-DF3C-45CB-99AD-DDD906FD228E}
34=xfs31c=2 {819DD046-BA42-469D-9D1F-0F38A5D0E8C1}
34=xfs31c=3 {15806095-A5DE-4E9F-8997-63C0403DDBD7}
XfLoc=xfs32c=1 {65BA5DAB-FC2C-4007-9FCE-F8859883BB01}
PosPt=Transformer.xfs32c=1 {728980CF-CAA3-45D4-A415-6E71735E0EBC}
PosPt=Transformer.xfs32c=2 {3EBEA43F-FEFA-459E-B772-79067F52EFCF}
PosPt=Transformer.xfs32c=3 {2EF38717-004C-48EE-8594-B787B50729BD}
Wdg=xfs32c=1 {5081FED1-1D76-4BC4-96AB-6444E8181172}
Wdg=xfs32c=2 {C28D48AE-B6D4-47C6-B75A-3038AA3CFAA6}
Wdg=xfs32c=3 {291D7DCC-2AEE-48BD-A51F-7F40BD4DD63B}
XfCore=xfs32c=1 {F30F0B92-726A-43A3-ABC0-0886A925ADCE}
XfMesh=xfs32c=1 {E623D592-BEA8-4D54-A9DE-A047473B484A}
XfMesh=xfs32c=2 {8DE90842-E472-4338-9A39-DA04FA115ECC}
XfMesh=xfs32c=3 {D072DBBB-EB1F-455C-8EDE-C7A5236FC033}
34=xfs32c=1 {B8238648-948E-4D8B-A2F6-EADAC0B4BF0F}
34=xfs32c=2 {8C91E0DB-68E3-4B5D-8470-ECACEA64862E}
34=xfs32c=3 {BE4E05F0-3491-48F6-9B2E-00C2127A824F}
XfLoc=xfs33a=1 {9682F437-AB1C-406D-BB8B-945D72B2984C}
PosPt=Transformer.xfs33a=1 {C9205582-5AE5-4BA3-9DC4-9EF12829153A}
PosPt=Transformer.xfs33a=2 {36D49ABB-0441-44F0-A9A3-786466FDDF1E}
PosPt=Transformer.xfs33a=3 {81A8441A-97A0-474A-9DC2-6CEB921DE626}
Wdg=xfs33a=1 {5D5EADEB-EA1C-4248-AAD7-FC785210EB28}
Wdg=xfs33a=2 {81C4608F-7144-41D8-A63A-BBEFEFA964EA}
Wdg=xfs33a=3 {1B3112F1-5C54-445B-A006-BA80F7D4A125}
XfCore=xfs33a=1 {A0BC6DCF-9310-4185-8682-F26CC4536F0F}
XfMesh=xfs33a=1 {54E20EAC-9164-426A-95A8-722D77836D65}
XfMesh=xfs33a=2 {1BA65653-8578-46F9-BF8F-F2CF5BD5B279}
XfMesh=xfs33a=3 {303523DD-CAD7-4D61-9147-76C0B922D7B5}
34=xfs33a=1 {8391E9EC-E468-4C02-9C39-C94A717436BB}
34=xfs33a=2 {7296DA4C-424D-4DB7-AED3-F5CFB5212041}
34=xfs33a=3 {F3D545DB-5375-40E9-AD68-67A24622DFA7}
XfLoc=xfs34c=1 {1CAFF7B1-E78A-441C-B693-DBCE7E09C597}
PosPt=Transformer.xfs34c=1 {60F9559E-DF72-415F-BFB3-364446E92933}
PosPt=Transformer.xfs34c=2 {0B85A305-E048-4664-8666-E6CCECC07C2D}
PosPt=Transformer.xfs34c=3 {7E4453F6-0C6D-46BD-8CBE-EB3C7D601E3F}
Wdg=xfs34c=1 {54EA1632-2843-4D56-B715-DB1ABA8850A2}
Wdg=xfs34c=2 {63DDAE97-615E-4D72-A3EF-5A938961E460}
Wdg=xfs34c=3 {A8B57086-72F3-4E03-8C06-618FFC47492E}
XfCore=xfs34c=1 {C315CD49-7690-4A32-A08F-6021E6197728}
XfMesh=xfs34c=1 {FB5FCE7D-AF36-4C85-B459-7ECEB4A8B75B}
XfMesh=xfs34c=2 {239EC889-9A60-40AB-8B75-C47C09B2541E}
XfMesh=xfs34c=3 {48B1F9DB-32A3-4B93-BE99-0D7853A3992E}
34=xfs34c=1 {D101A8D1-AAC1-447B-A59D-44FA4538A8EB}
34=xfs34c=2 {7E71F010-AB9A-4526-A0CF-E2EF9A77C06A}
34=xfs34c=3 {EBE5D926-535E-4ABF-A09D-8C75734FE73F}
XfLoc=xfs37a=1 {CC8A693A-E0D8-4FA4-ACC4-AF1CFA702A85}
PosPt=Transformer.xfs37a=1 {EFC668DB-593B-44A0-A5BD-5DE6C3CB73EC}
PosPt=Transformer.xfs37a=2 {3C862B26-2A52-450B-98D1-6286CD099C33}
PosPt=Transformer.xfs37a=3 {05FB1272-4234-443B-8D77-19851237D4D2}
Wdg=xfs37a=1 {C49FAF99-1E05-433B-9032-0B422FA2AF7A}
Wdg=xfs37a=2 {A5233B0D-82C0-4BEE-93EF-B378FC12972F}
Wdg=xfs37a=3 {88A0FAB3-CB3D-417D-BB02-C184CB564169}
XfCore=xfs37a=1 {A938C83B-6D0C-4F57-BFBB-CD40142C1437}
XfMesh=xfs37a=1 {4FA8424A-5CEE-4C08-B85A-F79E8FB65E78}
XfMesh=xfs37a=2 {C9B8D5CF-976D-4729-B424-C821AE1D32EF}
XfMesh=xfs37a=3 {FC6FA6A2-6C56-4B4F-9B32-AD38C509565C}
34=xfs37a=1 {0827101A-E29B-42D1-AE9D-AB8ADA147A4B}
34=xfs37a=2 {8324592A-4D5B-4A5B-86F8-35BFD5553C22}
34=xfs37a=3 {288B3571-CACC-4528-970A-076FC5B3DF3F}
XfLoc=xfs38b=1 {BE692449-3012-4DD7-BD01-C8FAEE47C44A}
PosPt=Transformer.xfs38b=1 {8B1FB381-E6A8-4248-9F4E-DEF2EE69DD95}
PosPt=Transformer.xfs38b=2 {BAAEE5E6-91A7-4373-ADE1-F8D413875778}
PosPt=Transformer.xfs38b=3 {48B3749E-A1F7-4235-8E61-A3174949E9CA}
Wdg=xfs38b=1 {E51862C2-36CF-4191-901F-AF5E3CA1A5C2}
Wdg=xfs38b=2 {4BF2A9AF-F61C-4C18-AF1B-CFF250262996}
Wdg=xfs38b=3 {928C0B3D-9751-44F8-B861-880F3E647635}
XfCore=xfs38b=1 {0C80B5FC-6606-4F25-8E9D-42A4DD850218}
XfMesh=xfs38b=1 {E5F84F7B-0D4D-4AAA-8A51-DADB15FE8EDE}
XfMesh=xfs38b=2 {74202A12-F43B-4449-AC95-54940599E578}
XfMesh=xfs38b=3 {954FAF6F-FADA-4918-8F7D-BF011DE17F0D}
34=xfs38b=1 {72BCFDD5-83DF-4725-B6C8-77B0DCCC27E6}
34=xfs38b=2 {E334B28E-1D03-4E52-8B9F-571F370D14C7}
34=xfs38b=3 {3A76FA6C-CF8A-4A0D-8E9B-19A166D473F0}
XfLoc=xfs39b=1 {E7EA3D46-E1A5-4185-AEEA-2E0AFA3FCA0B}
PosPt=Transformer.xfs39b=1 {3F4C8BFB-1E03-4DCD-8D55-A57588A35C5E}
PosPt=Transformer.xfs39b=2 {D395F040-FC48-45C3-90EB-939AFA6965BC}
PosPt=Transformer.xfs39b=3 {50C085D8-8E54-4262-8BA1-90670E9868E0}
Wdg=xfs39b=1 {1AE2029C-BAB9-42FD-99C8-BB3C582D4EB1}
Wdg=xfs39b=2 {919DC7DA-D6E8-4A42-A07D-84AA441605C1}
Wdg=xfs39b=3 {DA1935B2-606C-4142-AC85-C661CCF9BAE1}
XfCore=xfs39b=1 {A77AAB6D-A1D1-4EE8-8659-A3A63287A794}
XfMesh=xfs39b=1 {A16A2559-DCEB-4CC6-83BA-44E03C587BB5}
XfMesh=xfs39b=2 {A0853770-82F2-4D1A-BEED-DB2627DF304C}
XfMesh=xfs39b=3 {4A819D87-AB9F-4CD6-8BC5-7BEE74DD0AC1}
34=xfs39b=1 {766D1540-12AA-4A62-A5AA-0169BD43DA81}
34=xfs39b=2 {60DC2731-A4FD-44A8-81C3-CCCA2C39839C}
34=xfs39b=3 {D498B6E0-6924-456A-8C8C-C342671C5CB9}
XfLoc=xfs41c=1 {1E756E9B-1B00-480C-9A03-33EB953CEF36}
PosPt=Transformer.xfs41c=1 {BF7DE58D-5013-4492-BCFB-DB50A9D8A06A}
PosPt=Transformer.xfs41c=2 {39CBACD4-6FA0-4DA3-AB96-38289B0F1130}
PosPt=Transformer.xfs41c=3 {EFFB3ED7-2CC8-4D67-A068-F1E987D771F3}
Wdg=xfs41c=1 {74C5A887-32C8-4225-A72B-676C853C65B8}
Wdg=xfs41c=2 {EAD0DEB6-37DC-4B24-8B12-AA39D90E0F15}
Wdg=xfs41c=3 {8ED618A3-9A18-4E98-8C9D-E0137A0ADECB}
XfCore=xfs41c=1 {9E645815-98E0-4C8F-99CC-F597791D9981}
XfMesh=xfs41c=1 {400160C0-BB73-4E09-9D8E-8A074C5FCAD8}
XfMesh=xfs41c=2 {B57EBC53-5A51-4ADE-8B1A-D0446B1C22B8}
XfMesh=xfs41c=3 {D6E87629-5087-4143-953F-995EC17766E8}
34=xfs41c=1 {69C6A4E4-2E2C-426D-8BBF-0E31B485BB84}
34=xfs41c=2 {8CBC331C-C009-4D4C-8A47-1AC4CEE944D7}
34=xfs41c=3 {AAB10B3A-17E9-4F3B-B3F5-AF67C9DDD59B}
XfLoc=xfs42a=1 {166CBC18-2D56-4FA4-B59D-3538E53D9FA4}
PosPt=Transformer.xfs42a=1 {B2F555D8-E907-4DB9-9A31-31CA63204BD0}
PosPt=Transformer.xfs42a=2 {846F2952-330C-4091-AB59-EB702657957A}
PosPt=Transformer.xfs42a=3 {6A68D772-86C5-4335-953C-D3C83D060AAF}
Wdg=xfs42a=1 {38B1E230-240C-4E34-8178-7369E606CB19}
Wdg=xfs42a=2 {DDB21283-FDFE-44F2-9436-D31AE53718EF}
Wdg=xfs42a=3 {8F1F8EC2-6B32-4145-AFDE-900D9F374E99}
XfCore=xfs42a=1 {9B1E9DB7-5E92-4CDF-88C1-5BFC40A211BF}
XfMesh=xfs42a=1 {97522E0D-373F-46B4-B11B-8B6DA2681132}
XfMesh=xfs42a=2 {89390139-B53B-495E-AD32-B3349300F258}
XfMesh=xfs42a=3 {6A3B94F3-BAA9-457B-902E-6A26D27984CC}
34=xfs42a=1 {B17183AB-2191-452F-A857-2D519C53627F}
34=xfs42a=2 {D51B6AE8-214F-4B1E-BFE7-AD0DD05B6A57}
34=xfs42a=3 {A21F0A99-EA1D-4550-85FF-789C33987590}
XfLoc=xfs43b=1 {477A9BBC-904B-4B81-823E-C81D875919AE}
PosPt=Transformer.xfs43b=1 {13712FF3-8911-434E-8690-9932A5D9128D}
PosPt=Transformer.xfs43b=2 {EA602C6F-2C15-428D-9898-1EDE9CE3C1A5}
PosPt=Transformer.xfs43b=3 {35B0BCDB-F48A-4069-B530-C297A79EB4BA}
Wdg=xfs43b=1 {EFC30D13-5B1E-4474-908D-AA1CAB6BFA60}
Wdg=xfs43b=2 {E4975B74-427E-4A69-AC2E-C2260A22A966}
Wdg=xfs43b=3 {746315BE-C76C-4D3D-8912-9323ADCEDC65}
XfCore=xfs43b=1 {FD89051C-02D4-4395-B7A5-423B48663ED2}
XfMesh=xfs43b=1 {EC8B8284-5BE6-43F2-A34E-A481457926CB}
XfMesh=xfs43b=2 {BDD0AF04-1E55-44C0-A1A5-71FBF95B82AC}
XfMesh=xfs43b=3 {4771EC2C-457E-4A81-A4E1-D6048CA52295}
34=xfs43b=1 {6BE1EC9D-D1D6-48AC-8294-631FEA296B44}
34=xfs43b=2 {A533C8CB-743B-4447-89C5-346A4755E98B}
34=xfs43b=3 {01B35C50-1A2C-4FA8-A50C-19C60AC56031}
XfLoc=xfs45a=1 {E238CB58-D8AF-4F9A-A24B-BD0E76250384}
PosPt=Transformer.xfs45a=1 {50B36096-C43B-47FF-A8C7-97B566B3626D}
PosPt=Transformer.xfs45a=2 {314F5C5B-53CB-4EDD-B06C-EE384B232104}
PosPt=Transformer.xfs45a=3 {6BE6968F-962F-4AC3-A2F4-297674176661}
Wdg=xfs45a=1 {4882D617-B79B-47AF-89B5-11E52BD00F45}
Wdg=xfs45a=2 {03AE3617-FD29-43ED-AB56-AF73D493FC94}
Wdg=xfs45a=3 {04B6BBFA-E872-4AFE-A503-3D8AB138A9C3}
XfCore=xfs45a=1 {082D652A-FA89-4348-94E3-6825FF120A74}
XfMesh=xfs45a=1 {61B4E911-8C18-4E63-873D-871826C146CC}
XfMesh=xfs45a=2 {16289F96-EF41-4B91-BC6A-0256BB818DFC}
XfMesh=xfs45a=3 {059FF603-468C-479B-9BCC-3531D1DC006D}
34=xfs45a=1 {76AED02F-0361-4F1E-83AB-1EFD3C3F24E7}
34=xfs45a=2 {D92E1DA9-3862-4088-87F1-321C0ACEA2EE}
34=xfs45a=3 {3175D9B3-FEBB-418B-803E-CE5DF3A7EECD}
XfLoc=xfs46a=1 {905B66F5-A331-4744-B189-8760BCD5F943}
PosPt=Transformer.xfs46a=1 {69B9DD88-C02A-43BD-B2C6-987266083F01}
PosPt=Transformer.xfs46a=2 {A628FF33-FADF-4419-9DD8-1A7B5D314774}
PosPt=Transformer.xfs46a=3 {C227F72B-80FF-4DA7-8627-B847698C029E}
Wdg=xfs46a=1 {4F10CFC6-BD34-4851-AFBC-0DA0C1B0B1FD}
Wdg=xfs46a=2 {062E3547-E700-4AF3-B4C6-36DA87CE4D4F}
Wdg=xfs46a=3 {C4A75015-9E91-4299-B499-E273A1E7D8EF}
XfCore=xfs46a=1 {57AB6301-F37B-46A7-90E9-6FC6E90ADED7}
XfMesh=xfs46a=1 {B68F9E2C-299B-496F-8108-E84CC222E642}
XfMesh=xfs46a=2 {84ECFC65-58D7-42B6-8CDB-CAFC75124856}
XfMesh=xfs46a=3 {CC716384-7043-4EF6-ACD2-7CF7F3597FAF}
34=xfs46a=1 {AAE80334-7024-40DF-89B7-E8BDB86FFD43}
34=xfs46a=2 {B394F16E-935E-4039-A7BA-B5040928139A}
34=xfs46a=3 {95A4AC52-D713-4F62-8DEE-651BE4089708}
XfLoc=xfs49a=1 {8EC359EF-549F-4E18-90AB-CC95BC6234EF}
PosPt=Transformer.xfs49a=1 {34660BF8-38C9-4812-B9A5-3F8E6FCBC4D8}
PosPt=Transformer.xfs49a=2 {81C75FFB-CB29-4FEB-85EA-1382E2E42DC1}
PosPt=Transformer.xfs49a=3 {8E77AADB-90FF-41E8-9380-474D3996977F}
Wdg=xfs49a=1 {EA259D26-A0CC-4B28-A71C-62495ECF57AB}
Wdg=xfs49a=2 {7606F5AB-0C28-4E24-B9A5-88AB1D4FF637}
Wdg=xfs49a=3 {1ACB3078-080B-4A23-B08E-EAF109FC10C5}
XfCore=xfs49a=1 {F619B80B-38D8-46B4-8C66-159FBB02A57D}
XfMesh=xfs49a=1 {F3C1A493-E404-432A-82F2-597D2EA89306}
XfMesh=xfs49a=2 {A7A22F55-7CE4-41FA-8B30-415761002FD7}
XfMesh=xfs49a=3 {A524EABC-BDA6-44ED-A126-D496ED25E23B}
34=xfs49a=1 {E4C4AA06-C289-433B-BDA1-0C0FDC71EE52}
34=xfs49a=2 {EF7C8D48-0B96-4005-9DB0-F50D8E2F0F07}
34=xfs49a=3 {91584441-2F9B-4932-B29F-615CB97120B7}
XfLoc=xfs49b=1 {E3D22331-93DA-4EEB-A577-DE2238BF63B5}
PosPt=Transformer.xfs49b=1 {FA6BA02D-0174-4C18-9C8E-19DB172C7E4F}
PosPt=Transformer.xfs49b=2 {9EDDEAC5-B753-4487-9BF7-D9BB93C599ED}
PosPt=Transformer.xfs49b=3 {BC2F93C5-B676-44E7-A78F-2174C61EB12E}
Wdg=xfs49b=1 {A1BAAD66-3488-4356-A6FA-F3A82428FC2F}
Wdg=xfs49b=2 {3598F76F-D8CE-4DAA-BCDE-9CBAFD72F6DC}
Wdg=xfs49b=3 {43A1DF63-3A0E-4582-BD6F-C1AB4C8560E5}
XfCore=xfs49b=1 {AAAD4D94-E74D-4535-B3E0-D6219324161B}
XfMesh=xfs49b=1 {ED80D997-96DC-422D-8E95-B7E9E6DA8A71}
XfMesh=xfs49b=2 {CAA1CA4E-7869-4DD3-83F9-7A8AFBA43B80}
XfMesh=xfs49b=3 {32FC9378-104B-4633-A01D-758E41F701F6}
34=xfs49b=1 {A5E6145D-EEF5-4DF6-9D7F-F9C782629F35}
OpLimI=OpLimI_45.8_62.5=0 {AAD7923D-828D-4A34-973C-58DDBBCAEB8F}
34=xfs49b=2 {3163F11E-9971-4A76-98D2-6047E8A1E553}
34=xfs49b=3 {156C01FE-ADC4-4ED8-970D-CDFAF424B03E}
XfLoc=xfs49c=1 {BFB477F5-78C1-4B63-91F5-7A026A6EF636}
PosPt=Transformer.xfs49c=1 {880599A0-1299-4A5F-9DF4-0CCEF6AB962B}
PosPt=Transformer.xfs49c=2 {14D15341-F7AB-4548-891D-4399D0C1EA2B}
PosPt=Transformer.xfs49c=3 {FEE401AF-50C3-46A7-85D7-17281D859540}
Wdg=xfs49c=1 {079F8B8E-974F-4F48-BD94-EA37032A5C9E}
Wdg=xfs49c=2 {D9D519FF-2B7B-491A-AB7D-30297497754D}
Wdg=xfs49c=3 {DFC7CC44-202A-44AD-99DC-6D1419283148}
XfCore=xfs49c=1 {CD617234-32B3-4F1E-83B0-779F8D1F37E0}
XfMesh=xfs49c=1 {4D8151FC-EC73-47D4-954D-1481467299A5}
XfMesh=xfs49c=2 {B82742F6-526C-42FC-8575-E5237AB62530}
XfMesh=xfs49c=3 {BE92C186-11CA-47B6-BA51-394CFFE5DB51}
34=xfs49c=1 {B9309607-AFFA-4E9F-A4AE-3D4927C1AECF}
34=xfs49c=2 {F609735E-5FD7-45EC-AB45-7C539342FE45}
34=xfs49c=3 {CD42F739-9D0E-4F58-A2E6-F033942736C7}
XfLoc=xfs50c=1 {2CC10C40-B8CE-4F8E-B74A-E5994A24C539}
PosPt=Transformer.xfs50c=1 {C195C776-1381-4691-A862-B89819D6EFAC}
PosPt=Transformer.xfs50c=2 {DD9DCE67-EB82-47AB-A7BE-9837BF7001CF}
PosPt=Transformer.xfs50c=3 {68629B87-317E-49F5-811C-1A2C6A135A34}
Wdg=xfs50c=1 {A9C14A4B-2488-4F7C-92F1-A208FE7BA1A3}
Wdg=xfs50c=2 {4F2BC8F6-F3C6-4408-AAAD-E60727FD9B5F}
Wdg=xfs50c=3 {AECF97C5-4B12-4F28-AC0D-8CBB6E4F85A8}
XfCore=xfs50c=1 {10DEC40F-554E-444E-95B1-23BFAE13A95B}
XfMesh=xfs50c=1 {AC6B1DDF-20BB-4343-A02F-92CCB139EDE5}
XfMesh=xfs50c=2 {3E405D04-3D21-4F4F-B447-106C2845D591}
XfMesh=xfs50c=3 {C935E494-45C9-4D71-A48A-D9664ABE25CF}
34=xfs50c=1 {F75F0CE0-C26F-44C3-A171-F30E80A8A132}
34=xfs50c=2 {AA480F76-FF79-47CA-9D25-D7AB0661D13A}
34=xfs50c=3 {309C81A6-EE0F-48B8-B7B4-BED0A061330A}
XfLoc=xfs51a=1 {4CBAB74D-759B-460D-87FE-60EA122CED02}
PosPt=Transformer.xfs51a=1 {3CFC821B-EE7E-4E48-A645-63E4D0827576}
PosPt=Transformer.xfs51a=2 {11EAFBDF-61FE-4119-A489-A49D4BD5347C}
PosPt=Transformer.xfs51a=3 {7D4FA48F-2A11-4324-AA80-9C0C25FE942E}
Wdg=xfs51a=1 {D68B8B4C-D226-463E-A19E-BCC41E6E29F4}
Wdg=xfs51a=2 {6AE6CC6F-B236-4CF5-AFCF-36B1A2AF3086}
Wdg=xfs51a=3 {F9C83052-7565-496C-99F6-E93A15479A83}
XfCore=xfs51a=1 {D3F885B9-9BCC-43FA-A6CA-3661FF3F5339}
XfMesh=xfs51a=1 {026BF425-F6CC-4246-B497-19868517AAAF}
XfMesh=xfs51a=2 {07A6F06B-F5EC-43BD-84C7-A16BF9FA07C5}
XfMesh=xfs51a=3 {5038D3EE-9EEA-4623-B220-ACC80F2B2BB3}
34=xfs51a=1 {D5D9869C-482A-491C-8FEE-0A1A742308A9}
34=xfs51a=2 {5E2F6783-B096-4A41-95D1-9FA259A25F6C}
34=xfs51a=3 {0C9FF644-2E94-4FC7-A342-2D19073BFB8C}
XfLoc=xfs52a=1 {0420FE8D-0B40-43F2-B2CC-D4C2A02E502B}
PosPt=Transformer.xfs52a=1 {0E247A3A-588A-4DDA-AF24-10A1CB7253C5}
PosPt=Transformer.xfs52a=2 {C894E7B4-254D-4C83-8E9C-A75745152FF9}
PosPt=Transformer.xfs52a=3 {A65E6E70-5E30-4108-964D-F4C54CE7D196}
Wdg=xfs52a=1 {C9233755-492E-4850-90B9-D2ED451A1A06}
Wdg=xfs52a=2 {174AE8A4-D0E4-49E0-A2ED-B18A4E7915D2}
Wdg=xfs52a=3 {EAAD46C9-0692-46DB-8C52-E8D8C60C908D}
XfCore=xfs52a=1 {1C58FDFF-2ADE-44E0-852B-1E9015F9C518}
XfMesh=xfs52a=1 {2F2D02D2-CD85-4B0A-9D23-1332CEBA1F7C}
XfMesh=xfs52a=2 {AF6D1817-CE41-42A9-9535-36D0365B468A}
XfMesh=xfs52a=3 {E087482F-CB8A-4DB8-A4AC-CE1E359B2F2B}
34=xfs52a=1 {00F34830-8CFD-4A50-999E-EE7276031B2A}
34=xfs52a=2 {4A7B3F14-1F94-4301-91B6-0B873E80D1A9}
34=xfs52a=3 {81B6190E-6842-44C0-8B7F-940719E41DDC}
XfLoc=xfs53a=1 {21878C38-7579-4DCC-8F6D-F5C53949ED4E}
PosPt=Transformer.xfs53a=1 {2F3874A0-0327-4F75-A3A0-72CBD379F1A4}
PosPt=Transformer.xfs53a=2 {E436F158-F583-48D0-ABEB-83FEDF22EC7D}
PosPt=Transformer.xfs53a=3 {9C9A133E-D6AC-46DD-B7EA-FC8BAC7452D5}
Wdg=xfs53a=1 {0873D3EA-2134-43A4-999D-F82A8A5A0CA2}
Wdg=xfs53a=2 {90198E02-F511-4EAE-9C83-6416D46F067C}
Wdg=xfs53a=3 {7AB093DF-FA8B-48E3-864E-B8C20E8F8C84}
XfCore=xfs53a=1 {0C7C8ECF-D869-408E-9D00-E81CFB8659E0}
XfMesh=xfs53a=1 {E73FEF58-91DD-4D6E-BF53-27EFE4323DDE}
XfMesh=xfs53a=2 {33B1F80F-0BC6-48AB-9D4B-639FC02E9C04}
XfMesh=xfs53a=3 {2D58949F-3B29-4929-A736-8503BB882580}
34=xfs53a=1 {FCDCA620-0093-49AE-B5F5-F29E55DC6B58}
34=xfs53a=2 {AF0F0AF1-17D6-442C-BB29-134080634077}
34=xfs53a=3 {91F6321D-357A-4B1C-A9C2-93EC169FC952}
XfLoc=xfs55a=1 {E95F5645-027B-4B60-85F0-BBEDF28B8A4C}
