Circuit.ieee123pv {4C4E3E2C-6332-4DCB-8425-26B628178374}
PosPt=Transformer.xfs17c=1 {13376808-F946-4610-A719-3602244BAF47}
PosPt=Transformer.xfs17c=2 {48CFE981-39F3-4DE9-85E4-EDE0C9CFE576}
PosPt=Transformer.xfs17c=3 {C6B7B8CC-773C-4CED-9B6E-1452D816453E}
Wdg=xfs17c=1 {3484292B-DBAD-4D7F-B647-CA4712C17F2F}
Wdg=xfs17c=2 {49085CBC-8884-4D47-B9D5-C8AD803C383F}
Wdg=xfs17c=3 {A0F44D80-FB6B-467F-B501-49DDAAC7C2CD}
XfCore=xfs17c=1 {EBACB7B0-C684-4FDE-B097-4A55C9DEF07A}
XfMesh=xfs17c=1 {8AC092E8-C264-4756-8286-0914381248C2}
XfMesh=xfs17c=2 {2B6C2EEF-D261-4F9F-9C8E-3603C5D53EFE}
XfMesh=xfs17c=3 {3E2001D2-4757-4AF5-AECB-41541213B0B8}
34=xfs17c=1 {AAF6FBE9-A84E-40C4-9599-8FE1B3964D45}
34=xfs17c=2 {4EC4E444-DBD8-4F52-A13C-938FBC5C7DF3}
34=xfs17c=3 {E4385607-222B-417D-9F1E-846178B1A590}
XfLoc=xfs19a=1 {7EB41A6E-3617-4EA2-9F35-F67301F4A045}
PosPt=Transformer.xfs19a=1 {E0C0530A-6C33-4C9C-9E3D-C28CF7ACB184}
PosPt=Transformer.xfs19a=2 {25CBA638-BBBE-45A8-BEF3-180B05C885C3}
PosPt=Transformer.xfs19a=3 {8DF9F9D6-C866-492A-92EA-FC1E294E16D8}
Wdg=xfs19a=1 {D964139B-B238-4D84-B8B0-4FDE4CA2A04D}
Wdg=xfs19a=2 {DCCAB5BF-1ECE-485A-B900-7C4B2961F075}
Wdg=xfs19a=3 {349D13C4-8150-4F56-A048-86BBC3B41C92}
XfCore=xfs19a=1 {48B66208-455E-4386-B282-3C5A451E1519}
XfMesh=xfs19a=1 {5A7975E9-1C74-452E-A38F-6D93866B14E0}
XfMesh=xfs19a=2 {F19CD8F5-70BC-42BA-B515-E7BD87538042}
XfMesh=xfs19a=3 {B31751F8-8472-45D9-8554-371EF3176AB0}
34=xfs19a=1 {555F569F-66C2-49E6-81AE-41A1FCA008AA}
34=xfs19a=2 {3760ED2E-727C-42DB-ABDC-ACB90130DF38}
34=xfs19a=3 {26729C94-A663-4526-8640-CF77FD212116}
XfLoc=xfs20a=1 {05EECAE1-1177-4EDB-A88A-ABB70538EB2A}
PosPt=Transformer.xfs20a=1 {EC44545F-8D3E-490B-9515-4048CBF76067}
PosPt=Transformer.xfs20a=2 {1BE5B689-EC75-472D-970C-9C0E3B5D6EA0}
PosPt=Transformer.xfs20a=3 {7015257E-DA59-4495-8E22-681056C9D2D6}
Wdg=xfs20a=1 {9B929EE8-C4A2-455B-ADF0-DDD95B208BA8}
Wdg=xfs20a=2 {70E1F85E-D17B-4655-9995-1289A3CE44A2}
Wdg=xfs20a=3 {95B70629-54BE-4914-A0E6-F19E5D94AA62}
XfCore=xfs20a=1 {B389F904-7C85-4384-97EB-C2CEF5D6AAAA}
XfMesh=xfs20a=1 {988D64AA-8910-401A-BF59-3B7BF48B56EE}
XfMesh=xfs20a=2 {4525B2F0-8B98-4B42-A9C7-BD5377EA4C32}
XfMesh=xfs20a=3 {AC4DAFC9-A969-4E8F-9628-BC82F1D0F8B5}
34=xfs20a=1 {A7BA3822-CF8D-46A6-AD96-CB19982274CF}
34=xfs20a=2 {D95BD8F7-DACC-4A78-96EC-9ACAA22BFCE9}
34=xfs20a=3 {0B32E3E9-AF86-4D56-94CF-9A500593FF5C}
XfLoc=xfs22b=1 {90646A77-8E79-4E77-8AF1-E1D2DEB35B42}
PosPt=Transformer.xfs22b=1 {17748A76-4C8C-4F74-BEB0-4E80C1397DEE}
PosPt=Transformer.xfs22b=2 {AFC80D7A-7C04-429D-B674-48FCB05D03BA}
PosPt=Transformer.xfs22b=3 {9C1D78FA-2A9A-44A1-A9CB-CA7CE8091C72}
Wdg=xfs22b=1 {9C988D3D-989B-4A77-BD0D-11398914C089}
Wdg=xfs22b=2 {928C9493-F2AB-49BF-929C-60CAC19E7068}
Wdg=xfs22b=3 {76FB79F7-490C-45E0-8D38-2BBD7A199507}
XfCore=xfs22b=1 {510B18B1-678D-46D2-BFAA-8AF1CCD34135}
XfMesh=xfs22b=1 {7A9B51CA-FEFD-4847-B07A-C90460E66751}
XfMesh=xfs22b=2 {EA155803-CA9C-4920-936E-DACDD910539E}
XfMesh=xfs22b=3 {B781B6AE-E3AB-4278-BE28-9D949543759C}
34=xfs22b=1 {5CC6D433-58D6-4FE6-98C4-F2333DDD8E5E}
34=xfs22b=2 {62BE7A11-901D-4AAA-B9E1-C105E1E25EF4}
34=xfs22b=3 {D06BDB25-07C5-402C-9EA1-F15D54FB5765}
XfLoc=xfs24c=1 {D403C8DF-8CB4-4ED0-B6BF-9E4D795946DD}
PosPt=Transformer.xfs24c=1 {141F7069-9B0A-478F-9032-D8CE842EDD04}
PosPt=Transformer.xfs24c=2 {C935C1B6-9C1B-4D3E-BF7D-03FEB8C8422D}
PosPt=Transformer.xfs24c=3 {8F430C16-7A5F-4572-9CE1-3AED11E8633A}
Wdg=xfs24c=1 {D62B915C-44A4-45D1-8D3B-D1030A4151D3}
Wdg=xfs24c=2 {AC97EC18-8300-4315-8F11-FC667786BF6A}
Wdg=xfs24c=3 {A469F8BA-E0E4-43E9-BA56-6A3BED13BB7F}
XfCore=xfs24c=1 {224599EE-EE39-498A-9D70-D6AF51455B9B}
XfMesh=xfs24c=1 {B7778439-4FB0-4B65-B066-FFF79D4114BB}
XfMesh=xfs24c=2 {95E903CE-470B-45BB-978A-07B24F3CD7BE}
XfMesh=xfs24c=3 {8E108DC4-98ED-4B1C-909E-E67FD7E876B4}
34=xfs24c=1 {4056B036-6F78-4A5A-A2D5-C11ADAB9E739}
34=xfs24c=2 {82C1E24A-9E89-41B7-8DED-2E3A973DB3DD}
34=xfs24c=3 {99420BBD-4713-4379-B8C1-673B250573C0}
XfLoc=xfs28a=1 {B1B7A98F-718D-4F75-8745-4A18A4B08834}
PosPt=Transformer.xfs28a=1 {5E7A42C2-63DC-4469-B575-15BE5882A7FF}
PosPt=Transformer.xfs28a=2 {94D0032E-4B59-4BB5-912B-A286FC6B3E20}
PosPt=Transformer.xfs28a=3 {D94DBB72-1737-46DE-91ED-741930F50F93}
Wdg=xfs28a=1 {D8599332-D2E8-449A-AA27-2E3B87EF9239}
Wdg=xfs28a=2 {7A38E606-04B8-47A4-A14E-DF421E939C07}
Wdg=xfs28a=3 {4F2C919C-6E11-4A1C-9D3B-AFB336EF99BD}
XfCore=xfs28a=1 {0D303692-CE19-45AE-8D66-453A8BB5C789}
XfMesh=xfs28a=1 {634794FE-873D-4694-83DC-AAC85D78445D}
XfMesh=xfs28a=2 {8D57719A-38F2-4CCE-B576-39A6847B62FB}
XfMesh=xfs28a=3 {4A572AF4-C855-4D3D-B41E-6235F58A7088}
34=xfs28a=1 {209C3F37-9058-4F35-8643-77E4BA058D5D}
34=xfs28a=2 {C3A53E78-BBAA-44E5-9A90-0150A965BE5D}
34=xfs28a=3 {FCB14D96-AB1D-46CD-9B26-C731587DDA4C}
XfLoc=xfs29a=1 {E8720EFB-5D31-4864-BF60-0461EA2F5710}
PosPt=Transformer.xfs29a=1 {0C9E7389-204F-4248-A916-37BDAFD52788}
PosPt=Transformer.xfs29a=2 {6BEDE9B5-18C1-4FEB-857A-EC06726AD832}
PosPt=Transformer.xfs29a=3 {1BE90022-017B-4BC5-90CF-8B5C524BD45E}
Wdg=xfs29a=1 {A29E4BAB-8A5C-4FCC-B987-B95FE08FDC6E}
Wdg=xfs29a=2 {31A173E6-8BB8-41CF-90CD-5EFDADA331B7}
Wdg=xfs29a=3 {50B6B86A-6D6F-46CC-852F-4304503699AF}
XfCore=xfs29a=1 {7E734CBE-9E94-4603-B49E-82AEBB7B3505}
XfMesh=xfs29a=1 {BBBCA286-C862-4AAB-9251-D884E9684CD2}
XfMesh=xfs29a=2 {77373C27-D341-46E3-8EEA-FC09F929B3CA}
XfMesh=xfs29a=3 {30981262-B3EF-43ED-BD36-EC33CDE339D0}
34=xfs29a=1 {3420421E-47D0-47CD-B630-5C61E1EDE318}
34=xfs29a=2 {8DA3751A-683A-4941-B58F-D43C7CEF5557}
34=xfs29a=3 {D353D018-E8BE-4B97-A896-11641488FB34}
XfLoc=xfs30c=1 {454009B3-276C-4512-972F-E1B51B95F180}
PosPt=Transformer.xfs30c=1 {37A721A1-F527-4129-8C3D-7F13B3A0FB38}
PosPt=Transformer.xfs30c=2 {D3130795-7C9D-4FA8-B55D-C55B091EC437}
PosPt=Transformer.xfs30c=3 {27A7CD3F-09D1-4885-BB71-BDFE8822D512}
Wdg=xfs30c=1 {ADAA10FC-D4C1-4AD4-89AA-7C457A69E2BC}
Wdg=xfs30c=2 {D230B3FA-B7F8-4588-94E4-CDFB5EEA9DAA}
Wdg=xfs30c=3 {3022A88E-BC4A-4059-AF23-00228FDFFFE5}
XfCore=xfs30c=1 {87DF6C90-0967-4624-B524-7FB8187A77C4}
XfMesh=xfs30c=1 {B2A1C0DB-BEFA-45CF-9697-FC2F33F30926}
XfMesh=xfs30c=2 {2FCF12B3-9C9D-4C3E-8A2D-008791AA1D7A}
XfMesh=xfs30c=3 {2FD8ABFA-650E-435D-94E6-ED5C1C13DF24}
34=xfs30c=1 {4B84D6F4-902E-463C-9B61-26643A795E2B}
34=xfs30c=2 {716AA020-1996-492F-9828-2F563392289F}
34=xfs30c=3 {73417148-A1B9-4F5A-8254-8E4E43ACEE61}
XfLoc=xfs31c=1 {E1DDECC5-38F5-4A37-B83E-89DD05B784C3}
PosPt=Transformer.xfs31c=1 {1D67708A-752C-45FA-A266-041AEC350091}
PosPt=Transformer.xfs31c=2 {AFBB68FF-5987-4830-A57F-57F62082CA29}
PosPt=Transformer.xfs31c=3 {AF945907-5B99-4EB3-9596-63E6E6F7B30F}
Wdg=xfs31c=1 {D6E789FF-2440-4B5D-AE99-534034BD261F}
Wdg=xfs31c=2 {257FD9FC-B514-4D77-AEB9-070182A0B9B2}
Wdg=xfs31c=3 {AE780E5C-BC31-4899-9006-EC743AB6530E}
XfCore=xfs31c=1 {B23EEAEE-99BC-4E5B-A10C-1B662738F99B}
XfMesh=xfs31c=1 {415ACC31-5C42-4AE5-93E7-57E9D7C6FFE0}
XfMesh=xfs31c=2 {878C18A4-B35D-4D29-86A4-574C6A596D81}
XfMesh=xfs31c=3 {A1D23D26-EABC-4C24-AE0E-04062F82F708}
34=xfs31c=1 {9AD8B084-6CFD-4319-930A-599255258F37}
34=xfs31c=2 {2CCAFC7E-B74F-4FC0-AF00-33229D4C3069}
34=xfs31c=3 {27498F45-58B8-4B40-A6FD-E3D2F9C1FBE8}
XfLoc=xfs32c=1 {0479F2CB-9518-454E-AE50-0B237B05483B}
PosPt=Transformer.xfs32c=1 {6E8B414D-7A58-4FC6-9CD3-BF33D379739A}
PosPt=Transformer.xfs32c=2 {11BE5553-6B1B-4105-92C7-5A785BC47E82}
PosPt=Transformer.xfs32c=3 {5556445E-9244-4558-81CA-5C6193B5620F}
Wdg=xfs32c=1 {29010C63-566C-43FC-AF92-84FE44CED214}
Wdg=xfs32c=2 {E14F575B-9A78-4371-830E-7578D1399E4D}
Wdg=xfs32c=3 {158F1FCC-8516-4E03-9CE6-47030F4938F1}
XfCore=xfs32c=1 {FC262648-3B5F-4C5D-9E44-B154CFE52F6A}
XfMesh=xfs32c=1 {32E1EF51-3B53-4312-85CF-BC5471D14E31}
XfMesh=xfs32c=2 {504C3BF8-9A13-41C9-912D-985BD942D194}
XfMesh=xfs32c=3 {0F334D94-DD48-47A5-8875-69043F063D2C}
34=xfs32c=1 {57367E69-5C28-4AED-B16F-D2DDD4D30989}
34=xfs32c=2 {8D7D6B57-15B1-4724-A724-A0EDB25F4D8D}
34=xfs32c=3 {D6BCCE1B-E1F4-4898-A772-58EDC961942C}
XfLoc=xfs33a=1 {3BCB285D-FB9F-4126-9C3B-C999A7E63F06}
PosPt=Transformer.xfs33a=1 {1BB8C88E-9E9E-4FA8-8F7E-58BEBBEEEC68}
PosPt=Transformer.xfs33a=2 {6AD927D9-E1AF-4DB3-A1C2-C3800CA611C4}
PosPt=Transformer.xfs33a=3 {93FB9D5E-650E-4C66-9F5A-8938B1444C00}
Wdg=xfs33a=1 {38699BBE-D9FC-4687-90FB-61097B2729B5}
Wdg=xfs33a=2 {A03597A3-0C92-4B53-BC3C-69D99F20571B}
Wdg=xfs33a=3 {35494097-55E7-4460-9C4E-A9288CC81298}
XfCore=xfs33a=1 {EBD69D38-F886-4598-9AF2-859ACD76722F}
XfMesh=xfs33a=1 {73F3450D-749E-4BE3-9034-F3AA5C616F92}
XfMesh=xfs33a=2 {7603BCB9-CD5C-47F8-9A1F-1BEE7AE01935}
XfMesh=xfs33a=3 {543C3309-6CFC-448C-B5DE-910E744C3C90}
34=xfs33a=1 {DD88C257-59EE-403B-BD03-0EBE9D66714D}
34=xfs33a=2 {E38313D1-E99F-40F1-9607-DC9DFE0998FD}
34=xfs33a=3 {15BF8886-17F1-4B4A-ADB8-BAC330C8A0DA}
XfLoc=xfs34c=1 {AEC57ABA-1CEE-4C30-BF8A-4E579ACCA6D0}
PosPt=Transformer.xfs34c=1 {63C14239-76DA-4EB4-99F7-F1A298CE34FB}
PosPt=Transformer.xfs34c=2 {CD06F83C-D250-4304-8CAF-F873FCDA5D78}
PosPt=Transformer.xfs34c=3 {39936117-0CD7-4B19-9344-BEBC435CDD84}
Wdg=xfs34c=1 {1EDA22F6-BE02-45D8-BAE8-72038D700550}
Wdg=xfs34c=2 {33396B5F-6D8C-4C20-BCD4-4F7A40D73B2A}
Wdg=xfs34c=3 {66DD7F3B-42FB-45EB-906E-7C35FB343DD6}
XfCore=xfs34c=1 {4DA74C5F-F51F-48A1-AA04-D1ED0129C962}
XfMesh=xfs34c=1 {B786A9C3-A797-410B-9024-D4B47EEE64BA}
XfMesh=xfs34c=2 {28A3404F-E9B2-4209-B783-D422265A2584}
XfMesh=xfs34c=3 {526DC4DA-5C68-417D-860B-0A40DFDCCB77}
34=xfs34c=1 {F64D40E8-6D73-4115-88FC-5B36747C6DE9}
34=xfs34c=2 {F44CDD40-B8C3-47F3-BC18-34D27309D0C7}
34=xfs34c=3 {7E98909B-4356-4CEF-9777-670ABAFE0BC0}
XfLoc=xfs37a=1 {FE5EFF7D-E471-44B4-BCD0-62A4B10A88CC}
PosPt=Transformer.xfs37a=1 {81674E78-E14C-4001-927B-0D616B667726}
PosPt=Transformer.xfs37a=2 {6258624D-29B0-47DB-A0EA-937EB9B63B4E}
PosPt=Transformer.xfs37a=3 {819EF0ED-D114-484A-825E-E2482EDB36EF}
Wdg=xfs37a=1 {D624BC5B-2E46-456B-9801-C1F9037C2032}
Wdg=xfs37a=2 {0AA6FA6B-82BB-42B0-AADF-3F7206445107}
Wdg=xfs37a=3 {D3E001FD-228F-4011-B487-B583AD272942}
XfCore=xfs37a=1 {C7BC423A-07E6-4B87-A435-9E7D14264ED0}
XfMesh=xfs37a=1 {5788CF08-E26B-4998-8EAF-C86C1CBD9926}
XfMesh=xfs37a=2 {00C49123-0C8E-4FE6-85C5-6F65FBF40B4D}
XfMesh=xfs37a=3 {8F55121E-E7F7-4AB6-8FBD-D32299FA4AE0}
34=xfs37a=1 {981AB3C1-673C-47F6-816F-D7162187A3D0}
34=xfs37a=2 {FD05173A-98F9-496F-A959-EC87D832B6B4}
34=xfs37a=3 {0A1C10E4-F77B-44DF-AEAC-23102CBB2C57}
XfLoc=xfs38b=1 {43ABF246-3D9C-4879-920A-CBC285E1CAA7}
PosPt=Transformer.xfs38b=1 {5EEF35E2-2588-44DE-B666-EF1B93DFEADD}
PosPt=Transformer.xfs38b=2 {CECEBEAD-F8E9-4BD1-95F7-04A335005923}
PosPt=Transformer.xfs38b=3 {0527034B-1614-4AD0-8595-57AB42E92313}
Wdg=xfs38b=1 {15990740-6D6A-4197-BCDB-B2757F189754}
Wdg=xfs38b=2 {E894E78F-7718-43BA-B540-37EE910BE2A6}
Wdg=xfs38b=3 {F8C1C351-B234-4CDC-8BE8-7950D127C669}
XfCore=xfs38b=1 {1BB44A27-BB23-4AC9-AC3F-2924CC5D95D5}
XfMesh=xfs38b=1 {58435DB6-2F1D-4102-A766-28D9AED0A6FD}
XfMesh=xfs38b=2 {1796CA27-7B1B-4F86-AD70-27934FE95185}
XfMesh=xfs38b=3 {65DB1566-4CE6-4827-B197-13B5315F9B17}
34=xfs38b=1 {8A50B463-2F73-43B8-AFB4-9F377918D200}
34=xfs38b=2 {7D6F1E89-DE6E-481A-B85A-0AED8C3D97AC}
34=xfs38b=3 {5A3B7F6E-1C6A-439B-94F6-30CE28FBB81C}
XfLoc=xfs39b=1 {71B7079F-CA6A-4D3D-AB06-0B9CF03DD6BD}
PosPt=Transformer.xfs39b=1 {852E7F42-E761-40E0-872D-3E1ED0CA34C2}
PosPt=Transformer.xfs39b=2 {50A84166-50D9-45C0-9D71-2F0B2568A2EC}
PosPt=Transformer.xfs39b=3 {565E83B1-EB8D-4A2A-AC70-63F6F7CD8FC3}
Wdg=xfs39b=1 {6E8F6286-CFA0-4C27-B108-26278DD114A9}
Wdg=xfs39b=2 {4595449A-275B-4EE1-8CED-2492CBDABD3D}
Wdg=xfs39b=3 {2B71D761-5BE5-421F-80CE-10F58756BE59}
XfCore=xfs39b=1 {3C7B2972-6A2E-4DAD-9123-EFA3A4032568}
XfMesh=xfs39b=1 {C04FDB63-6108-4FCB-948B-A50D5C777802}
XfMesh=xfs39b=2 {AE5AA81B-2172-4662-94D0-B25FFB153019}
XfMesh=xfs39b=3 {829C62FC-3943-44AA-A776-390098F91469}
34=xfs39b=1 {83A672BD-1507-4288-9C81-E1D7F4931B1E}
34=xfs39b=2 {1BDEE3D9-EE08-4EBE-906D-3EFF7E410453}
34=xfs39b=3 {7370C9D4-61BF-4E12-B9A1-AFA075598C65}
XfLoc=xfs41c=1 {256441D5-E881-49DA-A1C1-59AD4AF38A15}
PosPt=Transformer.xfs41c=1 {9C64007D-546C-45FD-9481-39D06348B56F}
PosPt=Transformer.xfs41c=2 {C6103955-B44B-40B6-AC65-45963DE7E58A}
PosPt=Transformer.xfs41c=3 {5627DFFC-AF2D-46BD-9364-F2772C872D4F}
Wdg=xfs41c=1 {BF3E10D1-709E-40F9-B775-457BD85F81C3}
Wdg=xfs41c=2 {59DB9B01-10C9-44E0-AAF1-F175B54A0F05}
Wdg=xfs41c=3 {B970207F-7FEA-4CE3-8D6F-4BA6771CE613}
XfCore=xfs41c=1 {775749D0-7B8C-46BD-B1AE-2E63AC55FE5B}
XfMesh=xfs41c=1 {D60DB996-94F7-48FB-9ED0-F91FF83E6EE8}
XfMesh=xfs41c=2 {D9AABDA6-4E52-4928-BF94-511639B08BCD}
XfMesh=xfs41c=3 {27EC0B70-EACB-4AD4-AD88-B8FCAB0C5ACC}
34=xfs41c=1 {F4981061-D674-4967-9B44-B77B371A6E3C}
34=xfs41c=2 {E03F13E9-D577-4241-88E6-BE072A4E2C9D}
34=xfs41c=3 {26725AF5-E641-4253-B1C4-A2C08702E432}
XfLoc=xfs42a=1 {0330052B-9F5A-4FF5-BB20-679D7AE2C9D2}
PosPt=Transformer.xfs42a=1 {C3ACA1DB-44C0-43BE-B84C-CDE35377B053}
PosPt=Transformer.xfs42a=2 {998D84C9-2484-438F-8758-B8EC876B7115}
PosPt=Transformer.xfs42a=3 {AA6877E9-6CE8-4B15-9324-35A27521D041}
Wdg=xfs42a=1 {5E0E0B4F-1A39-4C7A-A523-7331AB763450}
Wdg=xfs42a=2 {84832EEE-A0A3-4006-BCBE-DBA36CFC485F}
Wdg=xfs42a=3 {62EEB551-6CAF-4DFE-ABB5-F11C71A5BB76}
XfCore=xfs42a=1 {050BF2E3-8191-4D00-BEBD-41E6B5CC27E6}
XfMesh=xfs42a=1 {CF309A4B-E678-42F4-AC49-1CC76A93416C}
XfMesh=xfs42a=2 {6F509237-12C5-44F7-969E-B91CB8DCCC4F}
XfMesh=xfs42a=3 {23AD91B2-C8EA-4AAC-B620-06B4DD366180}
34=xfs42a=1 {27D19EE1-2164-4FC4-A028-4B3DE7D763FF}
34=xfs42a=2 {D326F57C-AA6F-44FB-BA3C-0487670BB1D9}
34=xfs42a=3 {F3F349A0-3FC8-4BF4-B6C8-926CB44F6DB1}
XfLoc=xfs43b=1 {8998EC8D-A39C-47BD-842E-20C594B1BAE2}
PosPt=Transformer.xfs43b=1 {40DC1CB9-2FA0-4383-B805-13CA5229E86A}
PosPt=Transformer.xfs43b=2 {C0F9BB7E-890A-40E3-887D-E4EAC4F9CD66}
PosPt=Transformer.xfs43b=3 {3691B781-D5A1-4861-A243-694B86EE5AB3}
Wdg=xfs43b=1 {C47B0CF6-D2A5-4BFF-99B5-17E31C448448}
Wdg=xfs43b=2 {B4EAD660-9E81-4641-A61E-BEA687E056C2}
Wdg=xfs43b=3 {EF8855D3-090F-46B8-A9B6-B38902568DCA}
XfCore=xfs43b=1 {26A19D1E-5E2C-4E8B-A3FE-CB4B2AD3BFCC}
XfMesh=xfs43b=1 {5FAEA631-C680-451F-AC5F-61FB4DF45096}
XfMesh=xfs43b=2 {8873D84D-9528-4D7D-94C0-E30DDCBF474D}
XfMesh=xfs43b=3 {28AD54D8-F336-47B0-9E17-BED916FF61A7}
34=xfs43b=1 {7C7A3D46-EBFE-47ED-9743-265DB138E9A1}
34=xfs43b=2 {2D10CBE5-614F-4D12-97C0-6A34B4DD02E6}
34=xfs43b=3 {B881A767-79BD-4101-990B-4B938367F60B}
XfLoc=xfs45a=1 {41542A9C-49EE-424E-AFEE-547770C4BAE2}
PosPt=Transformer.xfs45a=1 {2C176A33-3B49-46E7-9DF6-E21BD5819218}
PosPt=Transformer.xfs45a=2 {A945982C-8F47-4047-BC78-CBE072D04376}
PosPt=Transformer.xfs45a=3 {668C3E80-EFE6-4987-9823-F13A077DE62A}
Wdg=xfs45a=1 {A9ECC512-5034-4A5A-9D49-CFA4041A6134}
Wdg=xfs45a=2 {CBDF2062-174C-4156-B99B-10A451E1A0AA}
Wdg=xfs45a=3 {717BB9E0-3AD2-48D2-AC90-AF1B55C3D453}
XfCore=xfs45a=1 {AD8E9112-847D-4A36-A2E9-889EE10F3A68}
XfMesh=xfs45a=1 {0C284876-75E2-468A-8FDB-CEC5E07DE7AB}
XfMesh=xfs45a=2 {12CBA793-9618-4F2C-BD4F-43C4E823DE4E}
XfMesh=xfs45a=3 {B6B81EA5-8E37-48D7-9A06-AC8AABAE2A39}
34=xfs45a=1 {3DD8CEAB-F7AB-47B9-8CE2-BA0E9A9B5881}
34=xfs45a=2 {AE104412-95F2-4D11-9B40-F62BAE23D355}
34=xfs45a=3 {DA2322F2-CF90-4A36-B7CE-F5AFCCCEA822}
XfLoc=xfs46a=1 {1007B70A-7246-4437-B943-A7366331D683}
PosPt=Transformer.xfs46a=1 {4F2A9BD0-2252-4958-A41C-BD982277AC12}
PosPt=Transformer.xfs46a=2 {222A9FC5-5E38-4CDB-96A9-EE6F4AA8F0AF}
PosPt=Transformer.xfs46a=3 {A15C2970-905B-4A67-8996-26AD17492CD5}
Wdg=xfs46a=1 {CA27C9AB-3A3B-4BEE-8FD6-42A68CF09C93}
Wdg=xfs46a=2 {E9C97F2B-C0A2-4E81-B527-9C0A123AA0CF}
Wdg=xfs46a=3 {D0A75560-07B2-482F-A153-0B3014AC43FB}
XfCore=xfs46a=1 {31F65674-02FA-436C-9C02-6C7136616A1B}
XfMesh=xfs46a=1 {65A604BE-F970-4214-BDDA-19D71BC0603E}
XfMesh=xfs46a=2 {72ACE5DB-68EA-475C-8C56-BCBF4D6B0233}
XfMesh=xfs46a=3 {95D3122A-50B4-4C7C-8C43-99BA9EA9CD08}
34=xfs46a=1 {93E59E9F-AEEB-46CC-B7F1-9B7F63A7E63A}
34=xfs46a=2 {92810F0B-EDE7-4E53-9511-652728769EB0}
34=xfs46a=3 {3619608F-F3DC-40E0-9A1F-2DEB5C30329C}
XfLoc=xfs49a=1 {72192994-8FC9-42EF-A98D-6C3A4C87D018}
PosPt=Transformer.xfs49a=1 {9C7E4B0B-FEFD-4F5C-8B56-DEB205D68646}
PosPt=Transformer.xfs49a=2 {60A79C86-31C4-41F2-B3F1-319D22388C69}
PosPt=Transformer.xfs49a=3 {A7BC69BD-0527-4AC0-AEBF-D7C339A5E311}
Wdg=xfs49a=1 {DDDDC44A-FCF1-4126-8A4F-1CE055B69BAC}
Wdg=xfs49a=2 {876C7DE4-2941-43A6-997E-2EE64112A355}
Wdg=xfs49a=3 {0B0AAE2B-CFF6-4C63-95F1-4B12BF6606F5}
XfCore=xfs49a=1 {9E7B21C4-4BE4-437B-8593-27B6AF50E80C}
XfMesh=xfs49a=1 {C72F8D5F-955B-4771-B2D8-91016FF64537}
XfMesh=xfs49a=2 {9BEA845D-C0DF-41FF-B333-3BF3A884EAF5}
XfMesh=xfs49a=3 {64F58816-D658-41C7-8427-CBE581817B67}
34=xfs49a=1 {E22351FC-49D4-41DC-A724-6ECE0C9FAD00}
34=xfs49a=2 {893D5911-EF2F-42D9-92B3-234A6CE69E61}
34=xfs49a=3 {240441ED-CF98-444B-89ED-E0C15AF497BB}
XfLoc=xfs49b=1 {F5FB2388-501C-41C5-A3D6-D4261E16CF13}
PosPt=Transformer.xfs49b=1 {317ED296-A6C8-447F-9646-FA2D17592161}
PosPt=Transformer.xfs49b=2 {0D7D972A-27B9-47D2-BD37-C6703B89E5A8}
PosPt=Transformer.xfs49b=3 {8307ADDD-B11C-4F03-BFFE-AFBB7CAE6016}
Wdg=xfs49b=1 {57F00CC9-9395-471A-94F2-9953E67B7E6D}
Wdg=xfs49b=2 {798453F9-DDE0-47FF-B2D0-EDAB91773F06}
Wdg=xfs49b=3 {5F09DC3B-C1C4-4775-B331-504D79DC0FB4}
XfCore=xfs49b=1 {99ECA206-12F1-4205-86B4-898FBDC696F2}
XfMesh=xfs49b=1 {99158419-2F60-4F1E-A333-045A338E0444}
XfMesh=xfs49b=2 {2D74C538-B46A-4A35-9A1B-2FE1317272C1}
XfMesh=xfs49b=3 {9C266EBE-EF7C-4B16-857A-33F4E8A48F93}
34=xfs49b=1 {2EE82D77-4A88-4CAB-85BD-8FED43475BDE}
OpLimI=OpLimI_45.8_62.5=0 {AD178201-835F-4183-BE65-E41A01D24462}
34=xfs49b=2 {3D596571-74C1-4E12-AED0-38B3A4242718}
34=xfs49b=3 {984E0626-237B-4581-8C27-B7A725CF7EFF}
XfLoc=xfs49c=1 {4DCA5267-FF11-407F-ADD5-B77A1919E2E4}
PosPt=Transformer.xfs49c=1 {13805FD1-BDF3-445F-A2FF-35F46680DE37}
PosPt=Transformer.xfs49c=2 {62A24205-C1B4-4492-BE18-812507F2B6CD}
PosPt=Transformer.xfs49c=3 {752F2AAF-7B91-43FE-938F-3ECA1E72D2F8}
Wdg=xfs49c=1 {B5768796-D972-4085-A4D1-CD45CE21B0C5}
Wdg=xfs49c=2 {ADF079A4-4781-45CC-9402-BDB84AB11E79}
Wdg=xfs49c=3 {6DDAB759-8967-4714-B398-DAFEA38B2472}
XfCore=xfs49c=1 {64E2D3F0-4A0C-4E64-AC27-6B4B53DD052F}
XfMesh=xfs49c=1 {97E57454-96A8-40D8-9ED0-A2005C886FA4}
XfMesh=xfs49c=2 {821B231E-48B1-45E7-A31D-5FE3FBD3B788}
XfMesh=xfs49c=3 {4E035D4C-2CF5-4A31-882E-7830963C10CC}
34=xfs49c=1 {048F3FE1-8D8C-4154-9BF9-8842991F6F5C}
